file_path,Alcantarillado,Marca vial,Hueco,Parcheo,Grietas longitudinales,Grietas en forma de piel de cocodrilo,Grietas transversales,Meteorización y desprendimiento,sum,correct
data/SIMEPU/v0/images/VIRB_0004-2 05325_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05326_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05326_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02230_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02230_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02230_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13644_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13647_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13647_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13649_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13649_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13651_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 2519_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 2520_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 2520_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 2520_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04934_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08446_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08446_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08450_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18822_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05385_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05385_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 4858_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 4858_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 20849_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 20850_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 20851_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1013_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1085_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1085_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1085_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05468_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05468_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05468_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05469_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05470_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13697_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13699_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13699_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1134_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1134_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1134_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1134_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00451_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00451_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13692_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02750_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02750_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02776_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02797_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02797_cropped_BF_1_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02798_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13669_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15815_cropped_BF_1_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15815_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15815_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15816_cropped_BF_1_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15816_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15826_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02795_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02846_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02940_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10660_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06477_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06737_cropped_BF_1_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15891_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15945_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 15988_cropped_BF_1_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06476_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06476_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02942_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03295_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,1,2,1
data/SIMEPU/v0/images/VIRB_0001-1 03297_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12817_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12840_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06480_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06480_cropped_BF_1_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06480_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06735_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06735_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10659_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00103_cropped_BF_1_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00103_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01733_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02847_cropped_BF_1_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02848_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02850_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02851_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02936_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02938_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06737_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06738_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06738_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06738_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06738_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 07044_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-3 13432_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06480_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06481_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06481_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06481_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06481_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12841_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12953_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12953_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12989_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12993_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02810_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02846_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 09019_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 19106_cropped_BF_3_3.jpg,0,0,1,0,0,0,0,1,2,1
data/SIMEPU/v0/images/VIRB_0004 07670_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,1,2,1
data/SIMEPU/v0/images/VIRB_0004 07670_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,1,2,1
data/SIMEPU/v0/images/VIRB_0004 07670_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,1,2,1
data/SIMEPU/v0/images/VIRB_0001-1 10661_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10718_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,1,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02798_cropped_BF_3_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02799_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02800_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 04083_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 04111_cropped_BF_1_2.jpg,0,0,0,1,0,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 04111_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 05955_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 05958_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 05959_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15788_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17116_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17117_cropped_BF_2_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17118_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17118_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03686_cropped_BF_1_2.jpg,1,0,0,1,0,0,0,0,2,0
data/SIMEPU/v0/images/VIRB_0001-1 17994_cropped_BF_2_3.jpg,0,0,0,1,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 15820_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00442_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 10739_cropped_BF_1_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 10917_cropped_BF_1_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15830_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15853_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15853_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06615_cropped_BF_3_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17142_cropped_BF_3_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17144_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 10739_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 10751_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 10916_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06709_cropped_BF_2_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06710_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 04111_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 04111_cropped_BF_3_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06364_cropped_BF_2_3.jpg,0,0,0,1,1,0,1,0,3,1
data/SIMEPU/v0/images/VIRB_0001-1 06364_cropped_BF_3_3.jpg,0,0,0,1,1,0,1,0,3,1
data/SIMEPU/v0/images/VIRB_0004-3 17334_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17335_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17229_cropped_BF_3_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 12439_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 15265_cropped_BF_1_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 15271_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 15271_cropped_BF_2_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 15271_cropped_BF_3_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 05968_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 05974_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 10693_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07174_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07175_cropped_BF_1_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 17993_cropped_BF_1_3.jpg,0,0,0,1,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 17994_cropped_BF_3_3.jpg,0,0,0,1,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 17997_cropped_BF_2_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 17997_cropped_BF_3_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 09052_cropped_BF_1_3.jpg,0,0,0,1,1,0,1,0,3,1
data/SIMEPU/v0/images/VIRB_0004 16562_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 16562_cropped_BF_3_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18142_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 04610_cropped_BF_3_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 04611_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00450_cropped_BF_2_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00451_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00452_cropped_BF_2_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00454_cropped_BF_2_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00442_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00444_cropped_BF_1_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00447_cropped_BF_2_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 11955_cropped_BF_3_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 11956_cropped_BF_1_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 11956_cropped_BF_3_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20801_cropped_BF_2_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20801_cropped_BF_3_3.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20808_cropped_BF_1_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20809_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17145_cropped_BF_2_2.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17148_cropped_BF_3_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17226_cropped_BF_2_1.jpg,0,0,0,1,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03423_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03423_cropped_BF_1_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03423_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03687_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03709_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03709_cropped_BF_1_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03709_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03732_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 03921_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 07094_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00211_cropped_BF_1_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00211_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00212_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00213_cropped_BF_1_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 08677_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 08677_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 08682_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 08684_cropped_BF_1_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 08684_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0001-1 13910_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 02994_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 06611_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00123_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 04490_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 04693_cropped_BF_2_2.jpg,0,0,0,0,1,0,0,0,1,0
data/SIMEPU/v0/images/VIRB_0004 04774_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 18142_cropped_BF_3_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 18143_cropped_BF_1_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 18143_cropped_BF_2_2.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004 18143_cropped_BF_2_3.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00273_cropped_BF_2_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00274_cropped_BF_3_1.jpg,0,0,0,0,0,0,0,0,0,1
data/SIMEPU/v0/images/VIRB_0004-2 00274_cropped_BF_3_3.jpg,0,0,0,0,0,0,0,0,0,1
